Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State
OD4809,Komal,Beverages,Health Drinks,Kanyakumari,12/22/2018,Central,1348.6723448196346,0.14,199.4,Tamil Nadu
OD4810,Sheeba,Food Grains,Dals & Pulses,Bodi,09-11-2017,Central,2666.673045968053,0.14,1027.35,Tamil Nadu
OD4811,Willams,Oil & Masala,Masalas,Viluppuram,12-11-2016,Central,2400.5072178281594,0.2,296.65,Tamil Nadu
OD4812,Yadav,Fruits & Veggies,Fresh Vegetables,Coimbatore,5/14/2018,Central,1027.9141120212416,0.27,296.45,Tamil Nadu
OD4813,Sheeba,Food Grains,Atta & Flour,Madurai,1/15/2018,Central,2297.481405847728,0.26,615.42,Tamil Nadu
OD4814,Sudha,Oil & Masala,Spices,Ooty,08-01-2018,Central,2151.681275460275,0.26,246.45,Tamil Nadu
OD4815,Sudeep,Food Grains,Dals & Pulses,Madurai,9/20/2015,Central,1602.025263841813,0.17,62.3,Tamil Nadu
OD4816,Jackson,"Eggs, Meat & Fish",Mutton,Coimbatore,11-11-2018,Central,1371.7006053662724,0.17,289.9,Tamil Nadu
OD4817,Verma,Snacks,Chocolates,Tirunelveli,10/23/2016,Central,3156.377063115675,0.32,606.98,Tamil Nadu
OD4818,Sharon,Bakery,Breads & Buns,Madurai,11/29/2016,Central,2262.2304604725737,0.18,803.46,Tamil Nadu
OD4819,Ram,Fruits & Veggies,Fresh Fruits,Tenkasi,08-07-2018,Central,3159.205124030928,0.21,183.44,Tamil Nadu
OD4820,Arutra,Snacks,Chocolates,Vellore,12/15/2015,Central,1386.852864114875,0.23,410.67,Tamil Nadu
OD4821,Shah,Fruits & Veggies,Organic Vegetables,Ramanadhapuram,06-05-2018,Central,1104.1774234131594,0.19,374.1,Tamil Nadu
OD4822,James,Beverages,Soft Drinks,Viluppuram,11/17/2017,Central,3525.9537659926727,0.29,597.36,Tamil Nadu
OD4823,Sabeela,Bakery,Biscuits,Pudukottai,07-11-2015,Central,3132.7463880410714,0.32,269.4,Tamil Nadu
OD4824,Amy,Snacks,Chocolates,Ooty,1/15/2018,Central,834.732288043341,0.18,223.72,Tamil Nadu
OD4825,Harish,"Eggs, Meat & Fish",Chicken,Krishnagiri,7/23/2017,Central,2979.7278852003783,0.22,900.4,Tamil Nadu
OD4826,Esther,Oil & Masala,Masalas,Viluppuram,12-04-2017,East,3710.1520394934114,0.35,862.2,Tamil Nadu
OD4827,Hussain,Snacks,Chocolates,Trichy,7/23/2015,East,1216.2914662865528,0.33,72.81,Tamil Nadu
OD4828,Yadav,"Eggs, Meat & Fish",Fish,Virudhunagar,9/22/2018,East,1921.122778626564,0.13,587.73,Tamil Nadu
OD4829,Veena,Snacks,Cookies,Virudhunagar,12-01-2015,East,710.712185110392,0.21,35.35,Tamil Nadu
OD4830,Ridhesh,Food Grains,Organic Staples,Bodi,6/16/2016,East,2307.7415199459124,0.18,158.48,Tamil Nadu
OD4831,Jonas,Beverages,Health Drinks,Dharmapuri,08-09-2016,East,3311.7116816426123,0.19,772.48,Tamil Nadu
OD4832,Ramesh,"Eggs, Meat & Fish",Eggs,Namakkal,10/14/2015,East,2275.3591438184344,0.31,321.1,Tamil Nadu
OD4833,Rumaiza,Fruits & Veggies,Organic Fruits,Namakkal,5/30/2016,East,1244.6475993534166,0.2,283.96,Tamil Nadu
OD4834,Muneer,Beverages,Health Drinks,Salem,5/30/2016,East,1738.738392949047,0.25,84.7,Tamil Nadu
OD4835,Haseena,Food Grains,Atta & Flour,Karur,6/21/2015,East,2415.339214502447,0.32,787.08,Tamil Nadu
OD4836,Muneer,Snacks,Cookies,Ramanadhapuram,11/20/2018,East,1353.965507124841,0.11,495.79,Tamil Nadu
OD4837,Vidya,Snacks,Chocolates,Ramanadhapuram,07-11-2015,East,1153.895306542511,0.1,397.48,Tamil Nadu
OD4838,Harish,Snacks,Chocolates,Krishnagiri,11-07-2017,East,2415.711788319674,0.18,161.84,Tamil Nadu
OD4839,Kumar,Beverages,Soft Drinks,Kanyakumari,08-09-2016,East,1969.1511439231504,0.25,352.08,Tamil Nadu
OD4840,Aditi,Food Grains,Atta & Flour,Ooty,11/24/2017,East,2831.6663067315603,0.21,339.9,Tamil Nadu
OD4841,Amrish,"Eggs, Meat & Fish",Mutton,Kanyakumari,3/26/2018,East,1179.3980178912564,0.22,330.4,Tamil Nadu
OD4842,Muneer,"Eggs, Meat & Fish",Fish,Perambalur,11-07-2017,East,2473.2293871248385,0.33,213.98,Tamil Nadu
OD4843,James,Beverages,Soft Drinks,Cumbum,12-02-2018,East,2813.4964415535615,0.25,857.56,Tamil Nadu
OD4844,Amy,"Eggs, Meat & Fish",Fish,Perambalur,9/20/2015,East,3408.5835042161702,0.29,1007.58,Tamil Nadu
OD4845,Anu,Beverages,Health Drinks,Chennai,08-09-2016,East,1990.3750616665302,0.2,351.25,Tamil Nadu
OD4846,Krithika,Snacks,Noodles,Krishnagiri,10/21/2017,East,1925.5705431426898,0.32,113.04,Tamil Nadu
OD4847,Veena,Bakery,Breads & Buns,Tenkasi,12-07-2016,East,1053.1257774418884,0.34,154.85,Tamil Nadu
OD4848,Arvind,Bakery,Cakes,Ramanadhapuram,9/20/2015,East,779.0037689749822,0.24,59.6,Tamil Nadu
OD4849,Harish,Fruits & Veggies,Fresh Vegetables,Virudhunagar,11/19/2015,East,810.2711846367424,0.12,324.45,Tamil Nadu
OD4850,Kumar,"Eggs, Meat & Fish",Fish,Pudukottai,07-06-2015,East,3770.20535072992,0.34,847.0,Tamil Nadu
OD4851,Jackson,Bakery,Breads & Buns,Madurai,12-07-2018,East,1911.5037221492646,0.32,675.1,Tamil Nadu
OD4852,Sharon,Beverages,Soft Drinks,Theni,07-07-2018,East,2352.079675725301,0.27,637.65,Tamil Nadu
OD4853,Arutra,Fruits & Veggies,Fresh Vegetables,Dindigul,9/16/2018,East,3154.2766210227796,0.18,596.0,Tamil Nadu
OD4854,Sudha,Oil & Masala,Edible Oil & Ghee,Krishnagiri,10-05-2016,East,2750.074697530491,0.13,295.49,Tamil Nadu
OD4855,Roshan,Snacks,Noodles,Virudhunagar,05-03-2017,East,3528.3527361943075,0.3,675.0,Tamil Nadu
OD4856,Yusuf,Bakery,Cakes,Namakkal,07-07-2018,East,3216.119960854148,0.35,712.92,Tamil Nadu
OD4857,Harish,Fruits & Veggies,Fresh Fruits,Nagercoil,9/16/2018,East,3271.773392679235,0.31,231.88,Tamil Nadu
OD4858,Haseena,Fruits & Veggies,Fresh Fruits,Perambalur,9/22/2016,East,2479.981223669358,0.21,686.01,Tamil Nadu
OD4859,Peer,Food Grains,Dals & Pulses,Kanyakumari,05-03-2017,East,1247.7111032727412,0.22,167.22,Tamil Nadu
OD4860,Veronica,Oil & Masala,Edible Oil & Ghee,Viluppuram,12/15/2016,East,2102.0806297070785,0.3,527.04,Tamil Nadu
OD4861,Esther,Bakery,Cakes,Krishnagiri,12/15/2016,East,2217.608103854864,0.35,255.17,Tamil Nadu
OD4862,Sharon,Food Grains,Dals & Pulses,Chennai,07-07-2018,East,3053.6939122708563,0.29,361.28,Tamil Nadu
OD4863,Muneer,Oil & Masala,Masalas,Pudukottai,12-08-2018,East,1356.3382461052493,0.15,480.93,Tamil Nadu
OD4864,Jonas,Bakery,Biscuits,Dharmapuri,7/25/2017,East,2741.3670652465057,0.16,769.11,Tamil Nadu
OD4865,Adavan,Food Grains,Atta & Flour,Ooty,06-01-2018,East,1471.947168819167,0.17,70.8,Tamil Nadu
OD4866,Amrish,Oil & Masala,Masalas,Vellore,05-08-2015,East,899.6495246056551,0.17,256.68,Tamil Nadu
OD4867,Shah,Fruits & Veggies,Fresh Fruits,Chennai,12/22/2018,East,1023.4792629853149,0.13,160.17,Tamil Nadu
OD4868,Rumaiza,Snacks,Cookies,Salem,9/14/2018,East,2089.141235313755,0.28,354.0,Tamil Nadu
OD4869,Sabeela,Food Grains,Dals & Pulses,Trichy,12/15/2016,East,2413.9999542120318,0.33,543.66,Tamil Nadu
OD4870,Vidya,"Eggs, Meat & Fish",Fish,Chennai,9/14/2018,East,2542.8883673794394,0.32,676.78,Tamil Nadu
OD4871,Ravi,Beverages,Soft Drinks,Salem,05-03-2017,East,1200.5889006540215,0.33,219.78,Tamil Nadu
OD4872,Sheeba,Bakery,Cakes,Virudhunagar,11/25/2017,South,2012.793770756091,0.17,115.76,Tamil Nadu
OD4873,Amy,Beverages,Health Drinks,Virudhunagar,4/16/2016,South,2391.451964485377,0.34,120.82,Tamil Nadu
OD4874,Malik,Oil & Masala,Masalas,Virudhunagar,06-06-2017,South,646.2422877811695,0.14,31.44,Tamil Nadu
OD4875,Komal,Fruits & Veggies,Fresh Fruits,Ramanadhapuram,06-06-2017,South,2008.9628973427505,0.12,107.7,Tamil Nadu
OD4876,Shah,Snacks,Noodles,Virudhunagar,11-05-2017,South,2580.370456708212,0.23,622.5,Tamil Nadu
OD4877,Anu,"Eggs, Meat & Fish",Eggs,Trichy,12/21/2018,South,830.033401862293,0.29,70.18,Tamil Nadu
OD4878,Akash,Food Grains,Rice,Bodi,9/22/2018,South,3696.3466707894486,0.33,1033.29,Tamil Nadu
OD4879,Shree,Bakery,Biscuits,Ooty,1/15/2015,South,2037.1461017363993,0.1,301.28,Tamil Nadu
OD4880,Hafiz,Bakery,Biscuits,Virudhunagar,06-06-2017,South,2446.5703376752654,0.28,419.38,Tamil Nadu
OD4881,Sundar,Bakery,Biscuits,Perambalur,4/18/2016,South,1813.7692555775805,0.34,281.75,Tamil Nadu
OD4882,Veena,Bakery,Breads & Buns,Coimbatore,08-12-2015,South,1637.507089890018,0.34,377.72,Tamil Nadu
OD4883,Komal,Snacks,Chocolates,Pudukottai,6/15/2016,South,1268.8283738120115,0.12,220.21,Tamil Nadu
OD4884,Esther,Food Grains,Rice,Kanyakumari,6/14/2017,South,2099.271770473989,0.29,198.24,Tamil Nadu
OD4885,Amy,"Eggs, Meat & Fish",Mutton,Krishnagiri,08-09-2017,South,1860.8208137069737,0.29,558.9,Tamil Nadu
OD4886,Aditi,Fruits & Veggies,Fresh Vegetables,Theni,3/26/2017,South,2843.0514064095814,0.33,157.12,Tamil Nadu
OD4887,Yadav,"Eggs, Meat & Fish",Fish,Dindigul,12/21/2016,South,1987.3777503058543,0.28,621.6,Tamil Nadu
OD4888,Anu,Fruits & Veggies,Organic Fruits,Krishnagiri,08-01-2018,South,3600.6492407848973,0.22,869.4,Tamil Nadu
OD4889,Yusuf,Food Grains,Atta & Flour,Krishnagiri,1/14/2018,South,1223.0519039739193,0.29,218.14,Tamil Nadu
OD4890,Suresh,Bakery,Biscuits,Madurai,12/25/2018,South,3081.1024855893584,0.34,724.46,Tamil Nadu
OD4891,Ridhesh,Bakery,Cakes,Ooty,06-09-2017,South,1666.417501779682,0.11,430.92,Tamil Nadu
OD4892,Sudeep,Snacks,Chocolates,Virudhunagar,11/22/2016,South,1731.1218413763188,0.14,143.19,Tamil Nadu
OD4893,Alan,Snacks,Cookies,Dindigul,11/23/2015,West,2784.918679131894,0.32,841.51,Tamil Nadu
OD4894,Jackson,Snacks,Noodles,Salem,12/13/2016,West,1140.6412601637273,0.18,217.68,Tamil Nadu
OD4895,Sheeba,Bakery,Breads & Buns,Ramanadhapuram,4/21/2018,West,1345.3268072937226,0.27,269.36,Tamil Nadu
OD4896,Aditi,Food Grains,Organic Staples,Salem,10-05-2015,West,1191.6274880966919,0.13,269.46,Tamil Nadu
OD4897,Shree,Oil & Masala,Edible Oil & Ghee,Madurai,3/19/2018,West,1169.0008527884952,0.35,293.08,Tamil Nadu
OD4898,Yusuf,Snacks,Noodles,Tirunelveli,9/21/2018,West,2817.223031182719,0.22,578.25,Tamil Nadu
OD4899,Akash,Beverages,Soft Drinks,Chennai,9/21/2018,West,3505.70848885954,0.32,997.04,Tamil Nadu
OD4900,Amrish,Bakery,Biscuits,Theni,11/15/2015,West,1193.829017160121,0.21,373.24,Tamil Nadu
OD4901,Alan,"Eggs, Meat & Fish",Mutton,Madurai,6/29/2018,West,1473.6607124131745,0.13,433.5,Tamil Nadu
OD4902,Muneer,"Eggs, Meat & Fish",Chicken,Nagercoil,9/17/2018,West,2331.4882735280403,0.24,148.24,Tamil Nadu
OD4903,Veronica,Oil & Masala,Edible Oil & Ghee,Trichy,05-03-2016,West,2531.5399694303096,0.16,511.98,Tamil Nadu
OD4904,Aditi,"Eggs, Meat & Fish",Mutton,Bodi,3/19/2018,West,2184.207187564485,0.32,514.76,Tamil Nadu
OD4905,Vince,Fruits & Veggies,Fresh Vegetables,Dindigul,11/18/2018,West,2044.5784251606121,0.11,432.38,Tamil Nadu
OD4906,Surya,Bakery,Cakes,Tirunelveli,3/23/2018,West,2671.6587706131736,0.12,272.87,Tamil Nadu
OD4907,Kumar,Beverages,Health Drinks,Virudhunagar,12/22/2018,West,1186.5793122040682,0.13,424.76,Tamil Nadu
OD4908,Haseena,"Eggs, Meat & Fish",Chicken,Viluppuram,11-03-2017,West,3391.7906420005006,0.34,267.52,Tamil Nadu
OD4909,Arvind,Food Grains,Organic Staples,Cumbum,12-03-2017,West,2789.3337025248843,0.13,890.37,Tamil Nadu
OD4910,Aditi,Bakery,Biscuits,Tenkasi,12/13/2016,West,2693.4340644975623,0.2,243.32,Tamil Nadu
OD4911,Esther,"Eggs, Meat & Fish",Fish,Tenkasi,12-12-2016,West,2071.71052099035,0.27,275.58,Tamil Nadu
OD4912,Sheeba,Oil & Masala,Edible Oil & Ghee,Viluppuram,11/28/2015,West,2075.188364147771,0.31,558.57,Tamil Nadu
OD4913,Jonas,Beverages,Health Drinks,Coimbatore,3/25/2018,West,2218.890352913415,0.24,384.5,Tamil Nadu
OD4914,Harish,Bakery,Breads & Buns,Perambalur,3/22/2016,West,2594.7028741831446,0.35,740.96,Tamil Nadu
OD4915,Haseena,"Eggs, Meat & Fish",Eggs,Viluppuram,5/18/2018,West,1891.9241660971509,0.11,182.3,Tamil Nadu
OD4916,Muneer,Fruits & Veggies,Fresh Fruits,Nagercoil,10-01-2016,West,837.6837940482395,0.25,120.0,Tamil Nadu
OD4917,Arvind,Beverages,Soft Drinks,Salem,09-07-2018,West,2422.0803256638346,0.1,674.8,Tamil Nadu
OD4918,Jackson,Bakery,Breads & Buns,Chennai,12/20/2015,West,1253.165337388401,0.21,441.45,Tamil Nadu
OD4919,Esther,"Eggs, Meat & Fish",Chicken,Cumbum,10-02-2016,West,1978.3968638701297,0.18,126.72,Tamil Nadu
OD4920,Alan,Fruits & Veggies,Fresh Vegetables,Madurai,12/13/2016,West,1793.7061046639942,0.12,232.9,Tamil Nadu
OD4921,Suresh,Snacks,Noodles,Pudukottai,5/27/2018,West,1749.4586764482842,0.25,329.15,Tamil Nadu
OD4922,Vince,Oil & Masala,Edible Oil & Ghee,Trichy,11/16/2018,West,2913.495365251581,0.26,922.95,Tamil Nadu
OD4923,Ridhesh,Oil & Masala,Spices,Nagercoil,3/25/2018,West,2249.1214590067893,0.17,154.08,Tamil Nadu
OD4924,Akash,"Eggs, Meat & Fish",Chicken,Bodi,8/21/2018,West,3600.12120343284,0.33,396.0,Tamil Nadu
OD4925,Peer,Food Grains,Dals & Pulses,Pudukottai,11/19/2018,West,3153.2356540062956,0.21,533.37,Tamil Nadu
OD4926,Krithika,Bakery,Breads & Buns,Bodi,09-07-2018,West,1571.6568434963351,0.27,243.6,Tamil Nadu
OD4927,Ravi,Food Grains,Dals & Pulses,Madurai,10-02-2016,West,1913.4803055494613,0.34,261.2,Tamil Nadu
OD4928,Hafiz,Beverages,Soft Drinks,Perambalur,4/28/2015,West,2611.0003896715407,0.18,161.44,Tamil Nadu
OD4929,Verma,Oil & Masala,Masalas,Cumbum,3/19/2018,West,860.2166932489401,0.13,112.98,Tamil Nadu
OD4930,Alan,Fruits & Veggies,Fresh Fruits,Perambalur,6/20/2016,West,2344.289359277146,0.31,517.12,Tamil Nadu
OD4931,Ramesh,Fruits & Veggies,Organic Fruits,Namakkal,4/24/2018,West,1578.3705683649016,0.3,333.96,Tamil Nadu
OD4932,Alan,Snacks,Cookies,Dindigul,11-03-2017,West,1469.116635516893,0.25,190.65,Tamil Nadu
OD4933,Ridhesh,Food Grains,Atta & Flour,Krishnagiri,04-04-2016,Central,1153.5516660088144,0.1,203.55,Tamil Nadu
OD4934,Alan,Food Grains,Rice,Namakkal,04-04-2016,Central,2227.059239680886,0.31,127.08,Tamil Nadu
OD4935,Komal,Fruits & Veggies,Organic Fruits,Ooty,09-07-2018,Central,2267.7724610078594,0.34,77.45,Tamil Nadu
OD4936,Sudha,Bakery,Biscuits,Dindigul,3/25/2017,Central,2797.8793439424217,0.19,919.16,Tamil Nadu
OD4937,James,Snacks,Chocolates,Namakkal,5/26/2017,Central,2224.913103354021,0.32,180.36,Tamil Nadu
OD4938,Vinne,Oil & Masala,Masalas,Bodi,7/31/2018,Central,3376.1486142622616,0.16,594.48,Tamil Nadu
OD4939,Sabeela,Food Grains,Rice,Krishnagiri,12-11-2016,Central,2162.567523499871,0.14,247.95,Tamil Nadu
OD4940,Haseena,Oil & Masala,Masalas,Ramanadhapuram,12/14/2018,Central,1305.387524559556,0.25,179.69,Tamil Nadu
OD4941,Haseena,Bakery,Breads & Buns,Viluppuram,10-01-2017,Central,3253.8634345130863,0.27,689.13,Tamil Nadu
OD4942,Haseena,Fruits & Veggies,Organic Fruits,Coimbatore,10/15/2016,Central,830.2746449911415,0.29,223.06,Tamil Nadu
OD4943,Sundar,Fruits & Veggies,Fresh Vegetables,Karur,04-10-2018,Central,3417.971576115421,0.24,224.82,Tamil Nadu
OD4944,Willams,Beverages,Soft Drinks,Ramanadhapuram,11/21/2018,Central,3315.552959303947,0.29,1095.3,Tamil Nadu
OD4945,Suresh,Snacks,Noodles,Theni,5/30/2017,Central,2743.32377770253,0.16,135.73,Tamil Nadu
OD4946,Veronica,Snacks,Noodles,Tenkasi,5/30/2017,Central,1427.3345652736534,0.16,95.58,Tamil Nadu
OD4947,Yusuf,"Eggs, Meat & Fish",Chicken,Karur,12/18/2016,East,2780.9840190594177,0.14,807.84,Tamil Nadu
OD4948,Shree,Beverages,Soft Drinks,Karur,9/14/2015,East,2144.0985704498994,0.2,533.02,Tamil Nadu
OD4949,Harish,Beverages,Soft Drinks,Madurai,3/17/2017,East,1685.4943134409737,0.29,241.4,Tamil Nadu
OD4950,Sabeela,"Eggs, Meat & Fish",Eggs,Viluppuram,06-04-2017,East,3129.694090078361,0.24,691.3,Tamil Nadu
OD4951,Ravi,"Eggs, Meat & Fish",Eggs,Dharmapuri,6/21/2015,East,1382.2774901079858,0.2,83.52,Tamil Nadu
OD4952,Surya,Bakery,Cakes,Cumbum,9/14/2015,East,1144.0615282700026,0.26,271.8,Tamil Nadu
OD4953,Veena,Fruits & Veggies,Organic Vegetables,Tirunelveli,9/14/2015,East,790.48884963675,0.3,170.61,Tamil Nadu
OD4954,Peer,Bakery,Cakes,Perambalur,11/26/2015,East,3302.8769971549455,0.19,167.3,Tamil Nadu
OD4955,Sudeep,"Eggs, Meat & Fish",Eggs,Vellore,11/16/2018,East,2307.026619323347,0.22,643.34,Tamil Nadu
OD4956,Yusuf,Fruits & Veggies,Organic Fruits,Salem,7/31/2016,East,1437.4048171998795,0.2,495.2,Tamil Nadu
OD4957,Alan,Bakery,Cakes,Chennai,5/25/2018,East,618.758084470852,0.16,35.49,Tamil Nadu
OD4958,Sundar,Food Grains,Dals & Pulses,Cumbum,05-08-2017,East,758.526504943415,0.27,225.9,Tamil Nadu
OD4959,Veronica,Oil & Masala,Masalas,Nagercoil,3/16/2018,East,2164.7169919357293,0.28,428.4,Tamil Nadu
OD4960,Jonas,"Eggs, Meat & Fish",Chicken,Perambalur,10-03-2015,East,2696.071053272969,0.18,408.4,Tamil Nadu
OD4961,Yadav,Snacks,Cookies,Pudukottai,3/16/2018,East,2350.8628160598255,0.19,806.68,Tamil Nadu
OD4962,Vinne,Snacks,Chocolates,Ooty,12-06-2016,East,879.9131706020706,0.24,70.0,Tamil Nadu
OD4963,Amrish,Snacks,Cookies,Karur,10-10-2015,East,2109.196242309247,0.2,196.56,Tamil Nadu
OD4964,Esther,Fruits & Veggies,Fresh Vegetables,Nagercoil,7/14/2017,South,1888.1300715992852,0.25,282.03,Tamil Nadu
OD4965,Ram,Snacks,Chocolates,Viluppuram,8/13/2017,South,2935.7700252261443,0.24,1020.6,Tamil Nadu
OD4966,Shah,Fruits & Veggies,Organic Vegetables,Perambalur,02-07-2017,South,3109.4221781428314,0.19,1084.6,Tamil Nadu
OD4967,Mathew,Snacks,Noodles,Karur,11/30/2017,South,2309.5893889776653,0.1,765.45,Tamil Nadu
OD4968,Haseena,Oil & Masala,Masalas,Karur,10/23/2016,South,2425.277483032499,0.18,508.95,Tamil Nadu
OD4969,Aditi,Bakery,Breads & Buns,Theni,10-08-2015,South,1688.7207006044096,0.19,564.9,Tamil Nadu
OD4970,Yadav,Fruits & Veggies,Organic Fruits,Theni,05-06-2018,South,1597.0973633378878,0.24,318.3,Tamil Nadu
OD4971,Sudha,Fruits & Veggies,Organic Fruits,Theni,07-08-2017,South,3778.4343434387665,0.25,717.17,Tamil Nadu
OD4972,Surya,"Eggs, Meat & Fish",Fish,Salem,3/22/2016,South,1607.248175147367,0.17,412.48,Tamil Nadu
OD4973,Haseena,Food Grains,Organic Staples,Tirunelveli,10/23/2016,South,1797.0391301490804,0.32,547.26,Tamil Nadu
OD4974,Sudha,Beverages,Soft Drinks,Namakkal,12-01-2017,South,2499.1069442252124,0.16,533.06,Tamil Nadu
OD4975,Adavan,Beverages,Health Drinks,Dindigul,10/24/2017,West,3129.4056952533097,0.32,986.16,Tamil Nadu
OD4976,Yadav,Bakery,Cakes,Pudukottai,9/13/2015,West,2602.794261712984,0.19,476.28,Tamil Nadu
OD4977,Akash,Food Grains,Atta & Flour,Viluppuram,9/13/2015,West,3042.2035352921935,0.31,512.46,Tamil Nadu
OD4978,Shree,Oil & Masala,Masalas,Bodi,10/16/2015,West,1414.5924872008804,0.14,138.96,Tamil Nadu
OD4979,Yusuf,Oil & Masala,Masalas,Dindigul,12-11-2017,West,2063.3380571625758,0.2,600.99,Tamil Nadu
OD4980,Haseena,Fruits & Veggies,Organic Fruits,Viluppuram,9/13/2015,West,2860.7234630662915,0.28,214.92,Tamil Nadu
OD4981,Alan,Food Grains,Dals & Pulses,Tirunelveli,04-05-2016,West,2782.5851389824325,0.16,869.4,Tamil Nadu
OD4982,Adavan,Oil & Masala,Spices,Madurai,11-02-2016,West,1232.1802155001244,0.17,183.4,Tamil Nadu
OD4983,Alan,Food Grains,Rice,Madurai,3/30/2018,West,1677.3997328205642,0.31,56.15,Tamil Nadu
OD4984,Veronica,Snacks,Cookies,Cumbum,10/31/2016,West,2485.9200111283503,0.35,246.9,Tamil Nadu
OD4985,Vidya,Oil & Masala,Masalas,Karur,09-04-2017,West,2353.8938493375385,0.32,91.92,Tamil Nadu
OD4986,Muneer,Food Grains,Atta & Flour,Viluppuram,09-11-2018,West,3783.9638839673075,0.34,972.23,Tamil Nadu
OD4987,Shree,Bakery,Breads & Buns,Dharmapuri,12/20/2015,West,2733.419017049425,0.2,641.7,Tamil Nadu
OD4988,Sudha,Oil & Masala,Spices,Tirunelveli,7/21/2018,West,2619.8562957680215,0.28,385.56,Tamil Nadu
OD4989,Roshan,Fruits & Veggies,Fresh Vegetables,Dindigul,11/21/2016,Central,1336.572970697116,0.34,253.46,Tamil Nadu
OD4990,Roshan,Snacks,Chocolates,Kanyakumari,11/21/2016,Central,1004.2950166575356,0.22,44.8,Tamil Nadu
OD4991,Aditi,"Eggs, Meat & Fish",Fish,Kanyakumari,03-03-2017,Central,2204.360249806526,0.26,616.44,Tamil Nadu
OD4992,Yadav,Oil & Masala,Edible Oil & Ghee,Ooty,10-12-2016,Central,1145.8619908736675,0.34,36.3,Tamil Nadu
OD4993,Vidya,Bakery,Cakes,Dindigul,09-07-2015,Central,1040.0497974147197,0.3,72.3,Tamil Nadu
OD4994,Aditi,"Eggs, Meat & Fish",Mutton,Chennai,10-12-2016,Central,3120.133386248598,0.23,200.34,Tamil Nadu
OD4995,Yadav,Snacks,Cookies,Bodi,7/23/2018,Central,1730.1252698359976,0.14,105.84,Tamil Nadu
OD4996,Arvind,Beverages,Health Drinks,Nagercoil,7/20/2016,Central,1285.1592535406746,0.23,201.39,Tamil Nadu
OD4997,Aditi,Fruits & Veggies,Fresh Fruits,Cumbum,09-10-2018,Central,1198.9801058042153,0.18,232.44,Tamil Nadu
OD4998,Rumaiza,"Eggs, Meat & Fish",Mutton,Krishnagiri,4/23/2018,Central,4023.443983738246,0.21,272.14,Tamil Nadu
OD4999,Muneer,Fruits & Veggies,Organic Vegetables,Chennai,12-09-2018,Central,2396.4316923787314,0.17,699.66,Tamil Nadu
OD5000,Arutra,Snacks,Cookies,Kanyakumari,09-10-2018,Central,3044.2410436490436,0.28,820.8,Tamil Nadu
OD5001,Suresh,Fruits & Veggies,Organic Vegetables,Virudhunagar,11/24/2015,Central,3147.803811964776,0.24,907.82,Tamil Nadu
OD5002,Veena,Fruits & Veggies,Fresh Fruits,Tirunelveli,08-03-2017,Central,688.5770037906254,0.22,209.04,Tamil Nadu
OD5003,Vidya,Food Grains,Organic Staples,Ramanadhapuram,11/24/2017,Central,669.291471751052,0.12,294.36,Tamil Nadu
OD5004,Yadav,Oil & Masala,Spices,Chennai,10/28/2018,Central,850.1945884979137,0.3,72.0,Tamil Nadu
OD5005,Komal,Beverages,Soft Drinks,Karur,10/28/2018,Central,2734.0372997871596,0.1,894.0,Tamil Nadu
OD5006,Vidya,Snacks,Chocolates,Trichy,07-12-2016,Central,1376.8783578612135,0.29,442.26,Tamil Nadu
OD5007,Alan,Beverages,Soft Drinks,Chennai,09-02-2015,Central,1239.4185830779154,0.15,316.88,Tamil Nadu
OD5008,Adavan,Snacks,Chocolates,Dindigul,10/17/2015,Central,1875.209310976446,0.34,324.81,Tamil Nadu
OD5009,Yusuf,Bakery,Breads & Buns,Coimbatore,11/24/2017,Central,697.3245539491696,0.24,81.3,Tamil Nadu
OD5010,Malik,Fruits & Veggies,Fresh Fruits,Salem,7/18/2017,Central,2798.015988397461,0.24,519.75,Tamil Nadu
OD5011,Vince,Snacks,Noodles,Ooty,6/28/2017,Central,1993.1860599851602,0.18,236.98,Tamil Nadu
OD5012,Ganesh,Oil & Masala,Spices,Ramanadhapuram,12/19/2016,Central,3103.149544919855,0.18,600.6,Tamil Nadu
OD5013,Peer,"Eggs, Meat & Fish",Fish,Karur,07-12-2015,Central,1861.556941015925,0.2,286.2,Tamil Nadu
OD5014,Ravi,Food Grains,Dals & Pulses,Trichy,12/16/2015,Central,2402.057544900206,0.16,849.25,Tamil Nadu
OD5015,Peer,"Eggs, Meat & Fish",Fish,Karur,07-12-2016,Central,1194.6190236870234,0.25,86.4,Tamil Nadu
OD5016,Mathew,Oil & Masala,Edible Oil & Ghee,Kanyakumari,11/17/2018,Central,2270.4899337484526,0.13,397.0,Tamil Nadu
OD5017,Alan,"Eggs, Meat & Fish",Mutton,Viluppuram,01-03-2016,Central,1596.563842765923,0.25,191.94,Tamil Nadu
OD5018,Shah,"Eggs, Meat & Fish",Eggs,Ooty,09-10-2017,Central,1262.0172236485485,0.28,341.88,Tamil Nadu
OD5019,Muneer,Food Grains,Rice,Vellore,10/23/2018,Central,3170.0407248134607,0.23,1001.9,Tamil Nadu
OD5020,Arvind,Fruits & Veggies,Fresh Vegetables,Chennai,02-09-2016,Central,757.4936554022028,0.23,153.16,Tamil Nadu
OD5021,Ravi,Beverages,Health Drinks,Pudukottai,08-12-2017,Central,1022.9165397853275,0.15,159.41,Tamil Nadu
